scenario_id,detector_id,policy_id,n_seeds,A_mean,A_ci_lo,A_ci_hi,H_mean,H_ci_lo,H_ci_hi,loss_mean,loss_p90,loss_cvar,loss_cvar_ci_lo,loss_cvar_ci_hi
S1_grid_cap,D0_weak,P_alpha0.75,40,0.8680303030303029,0.8680303030303029,0.8680303030303029,1.0,1.0,1.0,0.13396969696969696,0.13596969696969696,0.13636969696969695,0.13596969696969693,0.13796969696969696
S1_grid_cap,D0_weak,P_alpha0.90,40,0.965878787878788,0.965878787878788,0.965878787878788,1.0,1.0,1.0,0.036121212121212,0.038121212121212,0.038521212121212,0.038121212121212,0.040121212121211995
S1_grid_cap,D0_weak,P_alpha1.00,40,0.9806060606060607,0.9806060606060607,0.9806060606060607,0.9324092741935479,0.9324092741935479,0.9324092741935479,0.10250281036168205,0.10450281036168205,0.10490281036168206,0.10450281036168205,0.10650281036168205
S1_grid_cap,D0_weak,P_availability_first,40,0.9806060606060607,0.9806060606060607,0.9806060606060607,0.9324092741935479,0.9324092741935479,0.9324092741935479,0.10250281036168205,0.10450281036168205,0.10490281036168206,0.10450281036168205,0.10650281036168205
S1_grid_cap,D0_weak,P_heat_first,40,0.8624242424242423,0.8624242424242423,0.8624242424242423,1.0,1.0,1.0,0.1395757575757577,0.1415757575757577,0.1419757575757577,0.1415757575757577,0.1435757575757577
S1_grid_cap,D0_weak,P_balanced,40,0.8680303030303029,0.8680303030303029,0.8680303030303029,1.0,1.0,1.0,0.13396969696969696,0.13596969696969696,0.13636969696969695,0.13596969696969693,0.13796969696969696
S1_grid_cap,D0_weak,P_no_containment,40,0.8680303030303029,0.8680303030303029,0.8680303030303029,1.0,1.0,1.0,0.13396969696969696,0.13596969696969696,0.13636969696969695,0.13596969696969693,0.13796969696969696
S1_grid_cap,D0_weak,P_aggressive,40,0.8570479719065658,0.8538163064236111,0.8600201676925505,0.999991189936156,0.9999841418850807,0.9999982379872311,0.14957197517004722,0.17066035353535353,0.17964251893939404,0.16367407473169202,0.18759990530303036
S1_grid_cap,D0_weak,P_conservative,40,0.8680303030303029,0.8680303030303029,0.8680303030303029,1.0,1.0,1.0,0.13396969696969696,0.13596969696969696,0.13636969696969695,0.13596969696969693,0.13796969696969696
S1_grid_cap,D1_improved,P_alpha0.15,40,0.8624242424242423,0.8624242424242423,0.8624242424242423,1.0,1.0,1.0,0.13867575757575767,0.1395757575757577,0.1400202020202021,0.1395757575757577,0.1430757575757577
S1_grid_cap,D1_improved,P_alpha0.30,40,0.8624242424242423,0.8624242424242423,0.8624242424242423,1.0,1.0,1.0,0.13867575757575767,0.1395757575757577,0.1400202020202021,0.1395757575757577,0.1430757575757577
S1_grid_cap,D1_improved,P_alpha0.45,40,0.8624242424242423,0.8624242424242423,0.8624242424242423,1.0,1.0,1.0,0.13867575757575767,0.1395757575757577,0.1400202020202021,0.1395757575757577,0.1430757575757577
S1_grid_cap,D1_improved,P_alpha0.60,40,0.8624242424242423,0.8624242424242423,0.8624242424242423,1.0,1.0,1.0,0.13867575757575767,0.1395757575757577,0.1400202020202021,0.1395757575757577,0.1430757575757577
S1_grid_cap,D1_improved,P_alpha0.75,40,0.8680303030303029,0.8680303030303029,0.8680303030303029,1.0,1.0,1.0,0.13306969696969698,0.13396969696969696,0.13441414141414143,0.133969696969697,0.13746969696969696
S1_grid_cap,D1_improved,P_alpha0.90,40,0.965878787878788,0.965878787878788,0.965878787878788,1.0,1.0,1.0,0.035221212121212,0.036121212121212,0.03656565656565644,0.036121212121212,0.039621212121211995
S1_grid_cap,D1_improved,P_alpha1.00,40,0.9806060606060607,0.9806060606060607,0.9806060606060607,0.9324092741935479,0.9324092741935479,0.9324092741935479,0.10160281036168206,0.10250281036168205,0.10294725480612649,0.10250281036168205,0.10600281036168205
S1_grid_cap,D1_improved,P_availability_first,40,0.9806060606060607,0.9806060606060607,0.9806060606060607,0.9324092741935479,0.9324092741935479,0.9324092741935479,0.10160281036168206,0.10250281036168205,0.10294725480612649,0.10250281036168205,0.10600281036168205
S1_grid_cap,D1_improved,P_heat_first,40,0.8624242424242423,0.8624242424242423,0.8624242424242423,1.0,1.0,1.0,0.13867575757575767,0.1395757575757577,0.1400202020202021,0.1395757575757577,0.1430757575757577
S1_grid_cap,D1_improved,P_balanced,40,0.8680303030303029,0.8680303030303029,0.8680303030303029,1.0,1.0,1.0,0.13306969696969698,0.13396969696969696,0.13441414141414143,0.133969696969697,0.13746969696969696
S1_grid_cap,D1_improved,P_no_containment,40,0.8680303030303029,0.8680303030303029,0.8680303030303029,1.0,1.0,1.0,0.13306969696969698,0.13396969696969696,0.13441414141414143,0.133969696969697,0.13746969696969696
