scenario_version,policy_grid_version,detector_set_version,scenario_id,detector_id,policy_id,seed,A,H,loss,loss_p90_term,contain_frac,breach_frac,false_alerts
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_balanced,34,0.5886616161616162,0.9938792457717294,0.6284402333567531,,0.40347222222222223,0.4840277777777778,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_balanced,35,0.6673453282828283,0.9914959432403674,0.48438731760650855,,0.38958333333333334,0.29305555555555557,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_balanced,36,0.6008775252525254,0.9914959432403674,0.6122301206368115,,0.26875,0.49722222222222223,1.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_balanced,37,0.6175378787878788,0.9937709138384856,0.5853189690503829,,0.23055555555555557,0.49236111111111114,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_balanced,38,0.58421875,0.9914959432403674,0.6515069514448925,,0.23055555555555557,0.5784722222222223,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_balanced,39,0.6299747474747476,0.995991718469982,0.5424393570279407,,0.4583333333333333,0.34791666666666665,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,0,0.5548484848484848,0.9441568294461743,0.7739341531494395,,0.0,0.7479166666666667,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,1,0.5777761994949496,0.9497462496690683,0.7265560786799462,,0.0,0.6972222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,2,0.5168450126262627,0.9348921740082264,0.8524649341194211,,0.0,0.8319444444444445,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,3,0.5234406565656566,0.9365000894148124,0.8388356250254573,,0.0,0.8173611111111111,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,4,0.5897111742424243,0.9526558108809857,0.7018935193670595,,0.0,0.6708333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,5,0.5086789772727274,0.9329014216000723,0.8693393168071859,,0.0,0.85,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,6,0.5554766414141414,0.9443099642468015,0.772636123711919,,0.0,0.7465277777777778,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,7,0.5711805555555556,0.9481383342624824,0.74018538777391,,0.0,0.7118055555555556,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,8,0.5287799873737374,0.937801735220144,0.8278023748065342,,0.0,0.8055555555555556,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,9,0.5972490530303031,0.9544934284885127,0.686317166116815,,0.0,0.6541666666666667,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,10,0.531606691919192,0.9384908418229665,0.8219612423376926,,0.0,0.7993055555555556,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,11,0.5818592171717173,0.9507416258731454,0.7181188873360638,,0.0,0.6881944444444444,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,12,0.5981912878787878,0.9547231306894535,0.6843701219605347,,0.0,0.6520833333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,13,0.5837436868686869,0.9512010302750271,0.7142247990235028,,0.0,0.6840277777777778,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,14,0.568353851010101,0.9474492276596597,0.7460265202427518,,0.0,0.7180555555555556,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,15,0.5730650252525252,0.948597738664364,0.7362912994613491,,0.0,0.7076388888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,16,0.5843718434343435,0.9513541650756543,0.7129267695859824,,0.0,0.6826388888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,17,0.5168450126262627,0.9348921740082264,0.8524649341194211,,0.0,0.8319444444444445,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,18,0.5265814393939394,0.9372657634179486,0.8323454778378556,,0.0,0.8104166666666667,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,19,0.5404008838383839,0.9406347290317478,0.8037888302124077,,0.0,0.7798611111111111,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,20,0.5312926136363637,0.9384142744226529,0.8226102570564529,,0.0,0.8,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,21,0.5429135101010102,0.9412472682342568,0.8005967124623261,,0.0,0.7743055555555556,1.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,22,0.5686679292929294,0.9475257950599734,0.7453775055239915,,0.0,0.7173611111111111,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,23,0.5463683712121212,0.9420895096377064,0.7914575505559643,,0.0,0.7666666666666667,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,24,0.5774621212121211,0.9496696822687547,0.7272050933987065,,0.0,0.6979166666666666,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,25,0.587198547979798,0.9520432716784768,0.707085637117141,,0.0,0.6763888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,26,0.5589315025252526,0.9451522056502512,0.7654969618055572,,0.0,0.7388888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,27,0.5268955176767678,0.9373423308182623,0.8316964631190952,,0.0,0.8097222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,28,0.5275236742424243,0.9374954656188894,0.8303984336815751,,0.0,0.8083333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,29,0.5630145202020203,0.9461475818543282,0.7610597704616747,,0.0,0.7298611111111111,2.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,30,0.5777761994949496,0.9497462496690683,0.7265560786799462,,0.0,0.6972222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,31,0.5529640151515152,0.9436974250442925,0.7798282414620004,,0.0,0.7520833333333333,1.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,32,0.5875126262626262,0.9521198390787905,0.7064366223983807,,0.0,0.6756944444444445,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,33,0.5425994318181818,0.941170700833943,0.7992457271810866,,0.0,0.775,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,34,0.5177872474747476,0.9351218762091673,0.8505178899631405,,0.0,0.8298611111111112,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,35,0.5843718434343435,0.9513541650756543,0.7129267695859824,,0.0,0.6826388888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,36,0.5466824494949495,0.9421660770380201,0.7928085358372041,,0.0,0.7659722222222223,1.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,37,0.566155303030303,0.9469132558574644,0.750569623274073,,0.0,0.7229166666666667,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,38,0.5369460227272729,0.9397924876282979,0.8109279921187695,,0.0,0.7875,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_no_containment,39,0.5284659090909091,0.9377251678198304,0.8284513895252945,,0.0,0.80625,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,0,0.6833775252525253,0.9983208550347222,0.4278041153724747,,0.7027777777777777,0.1111111111111111,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,1,0.6767803030303031,0.9983208550347222,0.4230471709280302,,0.6840277777777778,0.08402777777777778,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,2,0.6345628156565657,0.9990250126008065,0.4856696692224665,,0.81875,0.10625,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,3,0.669799558080808,0.9995125063004031,0.4315493232475971,,0.8229166666666666,0.05277777777777778,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,4,0.6994144570707072,0.9984833529345878,0.39101663051889857,,0.7208333333333333,0.04722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,5,0.6513652146464648,0.9995125063004031,0.45915033334860705,,0.8756944444444444,0.06388888888888888,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,6,0.66359375,0.9998375021001344,0.4409068030353942,,0.7076388888888889,0.09583333333333334,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,7,0.6906123737373737,0.9981041911682348,0.41551676352741124,,0.6861111111111111,0.10069444444444445,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,8,0.6627556818181818,0.9998375021001344,0.43483514899499015,,0.8791666666666667,0.027083333333333334,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,9,0.7040735479797979,0.9992416764672939,0.38930171803722713,,0.6694444444444444,0.07291666666666667,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,10,0.6726246843434343,0.9998375021001344,0.42927170202529324,,0.8444444444444444,0.049305555555555554,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,11,0.6740940656565657,0.9982666890681002,0.42611090746171404,,0.7138888888888889,0.0763888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,12,0.6921496212121212,0.9989708466341847,0.3947103628268572,,0.6763888888888889,0.05138888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,13,0.6962736742424243,0.9983750210013441,0.3965096338892961,,0.7236111111111111,0.05277777777777778,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,14,0.6914678030303031,0.9988083487343189,0.4066982895996254,,0.7631944444444444,0.058333333333333334,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,15,0.6910258838383838,0.9986458508344535,0.40764770627138314,,0.7444444444444445,0.06458333333333334,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,16,0.6985321969696969,0.9993500084005376,0.389435292949658,,0.7284722222222222,0.04097222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,17,0.6598690025252526,0.9982666890681002,0.44936374837080495,,0.8430555555555556,0.06527777777777778,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,18,0.6625852272727273,0.9996750042002688,0.44693671213139463,,0.8361111111111111,0.07291666666666667,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,19,0.6858791035353536,0.999620838233647,0.4134300572509366,,0.7965277777777777,0.05486111111111111,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,20,0.668582702020202,0.9988083487343189,0.42909727949861537,,0.7826388888888889,0.05138888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,21,0.6720833333333333,0.9998375021001344,0.42830610859094986,,0.8993055555555556,0.02361111111111111,1.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,22,0.6971843434343434,0.9996750042002688,0.39726815152533407,,0.7729166666666667,0.04791666666666667,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,23,0.6723690025252524,0.9990791785674283,0.44265959430494467,,0.675,0.1326388888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,24,0.6956991792929293,0.9964792121695789,0.4078313216591315,,0.7013888888888888,0.08333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,25,0.7049621212121213,0.9950708970374104,0.39793196900965294,,0.6854166666666667,0.08125,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,26,0.6963589015151516,0.9998375021001344,0.3981763737424649,,0.7902777777777777,0.04375,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,27,0.6547506313131314,0.9977791953685036,0.45947683424466434,,0.83125,0.08125,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,28,0.6678267045454546,0.9987541827676971,0.44509188724442006,,0.7715277777777778,0.09791666666666667,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,29,0.6790703914141415,0.9983750210013441,0.42868513893980115,,0.7895833333333333,0.06527777777777778,2.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,30,0.7018765782828282,0.999620838233647,0.38607841583679536,,0.7534722222222222,0.034722222222222224,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,31,0.6702541035353536,0.996425046202957,0.4448900076877646,,0.7652777777777777,0.09236111111111112,1.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,32,0.7153203914141415,0.9998375021001344,0.3631037727323638,,0.73125,0.014583333333333334,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,33,0.6884611742424244,0.9993500084005376,0.41009659345470834,,0.8173611111111111,0.04583333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,34,0.6706107954545455,0.9991333445340501,0.4392139133268166,,0.8472222222222222,0.06875,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,35,0.7162578914141414,0.999620838233647,0.3705512693721488,,0.7298611111111111,0.03819444444444445,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,36,0.6654450757575758,0.9997833361335126,0.44483575421554244,,0.8444444444444444,0.06736111111111111,1.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,37,0.6845928030303031,0.9998375021001344,0.40928275000509107,,0.7569444444444444,0.05138888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,38,0.6613525883838384,0.9996750042002688,0.45053046213139464,,0.7916666666666666,0.09236111111111112,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_aggressive,39,0.650479797979798,0.9994041743671596,0.470478248335166,,0.7916666666666666,0.11736111111111111,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,0,0.585501893939394,0.9917126071068548,0.6560054775323801,,0.12083333333333333,0.6270833333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,1,0.5777761994949496,0.9497462496690683,0.7265560786799462,,0.0,0.6972222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,2,0.5314772727272729,0.9703703221097049,0.78015472962997,,0.06041666666666667,0.7715277777777778,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,3,0.5694207702020203,0.9917126071068548,0.6812879901586427,,0.18125,0.6361111111111111,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,4,0.5897111742424243,0.9526558108809857,0.7018935193670595,,0.0,0.6708333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,5,0.5539646464646466,0.9954500588037634,0.7036827829708373,,0.18125,0.66875,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,6,0.5701089015151516,0.9525792434806722,0.7329765618635973,,0.06041666666666667,0.6861111111111111,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,7,0.5865072601010102,0.9740591859242603,0.6786494945676552,,0.06041666666666667,0.6513888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,8,0.5690404040404041,0.9870001680107527,0.6859691165689148,,0.1701388888888889,0.6354166666666666,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,9,0.6125757575757577,0.9661455946816944,0.6419036954728757,,0.06041666666666667,0.59375,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,10,0.5698737373737375,0.9870001680107527,0.6841635610133592,,0.16527777777777777,0.6340277777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,11,0.5999558080808082,0.9917126071068548,0.6341904522798549,,0.06666666666666667,0.6215277777777778,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,12,0.6135179924242423,0.9833377627077204,0.6196016923264931,,0.06041666666666667,0.5916666666666667,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,13,0.6290293560606061,0.9917126071068548,0.5750127376333903,,0.18125,0.5027777777777778,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,14,0.6136395202020203,0.9917126071068548,0.6023122957141983,,0.18125,0.5368055555555555,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,15,0.5730650252525252,0.948597738664364,0.7362912994613491,,0.0,0.7076388888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,16,0.6150252525252526,0.9886251470094085,0.6073398488412349,,0.12083333333333333,0.5618055555555556,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,17,0.5168450126262627,0.9348921740082264,0.8524649341194211,,0.0,0.8319444444444445,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,18,0.5553503787878789,0.9726656218497971,0.7319300416590313,,0.11666666666666667,0.69375,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,19,0.5703598484848486,0.9934459180387544,0.6802481054242018,,0.12083333333333333,0.6590277777777778,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,20,0.5989520202020202,0.9925250966061827,0.6231775860927828,,0.2673611111111111,0.5326388888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,21,0.5867724116161617,0.9870001680107527,0.6604107201042684,,0.18125,0.6041666666666666,1.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,22,0.5839946338383839,0.9700706186104988,0.6878928460512397,,0.06041666666666667,0.6569444444444444,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,23,0.5770217803030303,0.9876501596102151,0.6759230281647116,,0.12083333333333333,0.6458333333333334,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,24,0.6227477904040404,0.9871626659106182,0.5916153438365511,,0.18125,0.5166666666666667,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,25,0.6251657196969698,0.9907917856742832,0.5849466374938905,,0.15069444444444444,0.5256944444444445,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,26,0.5957228535353536,0.9917126071068548,0.6334234068253095,,0.15763888888888888,0.58125,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,27,0.5415277777777779,0.9730365397930907,0.7591269855816243,,0.06041666666666667,0.7493055555555556,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,28,0.5275236742424243,0.9374954656188894,0.8303984336815751,,0.0,0.8083333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,29,0.5630145202020203,0.9461475818543282,0.7610597704616747,,0.0,0.7298611111111111,2.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,30,0.5931029040404041,0.9911658307495297,0.6464217101712714,,0.06041666666666667,0.6368055555555555,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,31,0.5675962752525253,0.9678015411168104,0.7211668754073022,,0.06041666666666667,0.6916666666666667,1.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,32,0.6028393308080808,0.9765440442733779,0.6466967049527546,,0.06041666666666667,0.6152777777777778,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,33,0.587885101010101,0.9870001680107527,0.6536521973769956,,0.18125,0.59375,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,34,0.5623784722222223,0.9922542667730735,0.6920552965389785,,0.18125,0.6486111111111111,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,35,0.599698547979798,0.9646003253299109,0.6666005060687533,,0.06041666666666667,0.6222222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,36,0.5466824494949495,0.9421660770380201,0.7928085358372041,,0.0,0.7659722222222223,1.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,37,0.5961142676767678,0.9917126071068548,0.6366431037950064,,0.12083333333333333,0.6020833333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,38,0.5522727272727274,0.9638322536733238,0.7516494016526174,,0.06041666666666667,0.7270833333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D0_weak,P_conservative,39,0.5584248737373738,0.9870001680107527,0.7091540913163895,,0.12083333333333333,0.6854166666666667,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,0,0.7178030303030302,1.0,0.37181502525252536,,0.8159722222222222,0.022916666666666665,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,1,0.7298847853535354,1.0,0.3532402146464646,,0.7729166666666667,0.016666666666666666,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,2,0.6917850378787879,1.0,0.40786773989898994,,0.8993055555555556,0.027777777777777776,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,3,0.7018844696969697,1.0,0.39658775252525247,,0.8729166666666667,0.03194444444444444,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,4,0.7346243686868688,1.0,0.3473547979797979,,0.7493055555555556,0.02013888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,5,0.6944665404040404,1.0,0.4044223484848485,,0.90625,0.02361111111111111,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,6,0.7200820707070708,1.0,0.36738320707070704,,0.8090277777777778,0.01875,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,7,0.7267471590909091,1.0,0.3595375631313131,,0.7729166666666667,0.025694444444444443,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,8,0.7044791666666667,1.0,0.38979166666666665,,0.8576388888888888,0.024305555555555556,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,9,0.7359217171717172,1.0,0.3437310606060606,,0.7333333333333333,0.018055555555555554,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,10,0.702332702020202,1.0,0.3953409090909091,,0.8625,0.03263888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,11,0.7356328914141415,1.0,0.3462421085858585,,0.7701388888888889,0.013888888888888888,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,12,0.7394696969696971,1.0,0.3379261363636362,,0.7277777777777777,0.013194444444444444,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,13,0.738443813131313,1.0,0.3414172979797981,,0.7597222222222222,0.011111111111111112,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,14,0.7187863005050505,1.0,0.36975536616161614,,0.7930555555555555,0.02638888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,15,0.723626893939394,1.0,0.36297032828282827,,0.7541666666666667,0.03194444444444444,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,16,0.7353251262626261,1.0,0.34575126262626277,,0.7597222222222222,0.014583333333333334,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,17,0.6985574494949496,1.0,0.3976578282828282,,0.9013888888888889,0.017361111111111112,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,18,0.703844696969697,1.0,0.39358585858585854,,0.8868055555555555,0.025,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,19,0.706133207070707,1.0,0.3836584595959596,,0.8347222222222223,0.018055555555555554,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,20,0.7062847222222223,1.0,0.3869097222222222,,0.8736111111111111,0.016666666666666666,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,21,0.7080744949494949,1.0,0.39121717171717174,,0.8270833333333333,0.041666666666666664,1.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,22,0.7294712752525252,1.0,0.35229955808080815,,0.78125,0.010416666666666666,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,23,0.7093434343434344,1.0,0.3804135101010101,,0.7979166666666667,0.02847222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,24,0.7280318813131313,1.0,0.3548153409090909,,0.7847222222222222,0.0125,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,25,0.7404324494949495,1.0,0.3390814393939394,,0.7659722222222223,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,26,0.7233901515151515,1.0,0.3631376262626263,,0.8069444444444445,0.016666666666666666,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,27,0.6824652777777778,1.0,0.42659722222222224,,0.8354166666666667,0.07291666666666667,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,28,0.7096938131313131,1.0,0.3848200757575758,,0.8819444444444444,0.018055555555555554,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,29,0.7246780303030302,1.0,0.36169696969696974,,0.7951388888888888,0.013888888888888888,1.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,30,0.7096654040404041,1.0,0.38717487373737364,,0.7229166666666667,0.07013888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,31,0.7171180555555556,1.0,0.3753124999999999,,0.7590277777777777,0.04722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,32,0.7215419823232324,1.0,0.36568023989898985,,0.7263888888888889,0.041666666666666664,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,33,0.7020501893939394,1.0,0.39426925505050503,,0.8368055555555556,0.03611111111111111,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,34,0.6990498737373737,1.0,0.3967140151515152,,0.8895833333333333,0.019444444444444445,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,35,0.7299337121212122,1.0,0.34985795454545454,,0.7395833333333334,0.016666666666666666,0.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,36,0.72104797979798,1.0,0.36751452020202,,0.8194444444444444,0.013194444444444444,1.0
v1.0,v1.0,v1.0,A0_attack_only,D1_improved,P_alpha0.15,37,0.7156376262626263,1.0,0.3736332070707071,,0.7881944444444444,0.029861111111111113,0.0
